Municipio,Ano,Produtividade
2304400,1994,400
2304400,1995,450
2304400,1996,700
2304400,1997,500
2304400,1998,315
2304400,1999,400
2304400,2000,346
2304400,2001,283
2304400,2002,375
2304400,2003,220
2304400,2004,275
2304400,2005,280
2304400,2006,404
2304400,2007,270
2304400,2008,152
2304400,2009,136
2304400,2010,377
2304400,2011,333
2304400,2012,67
2304400,2013,200
2304400,2014,500
2304459,1990,-
2304459,1991,-
2304459,1992,-
2304459,1993,-
2304459,1994,400
2304459,1995,250
2304459,1996,253
2304459,1997,380
2304459,1998,260
2304459,1999,180
2304459,2000,360
2304459,2001,19
2304459,2002,240
2304459,2003,305
2304459,2004,121
2304459,2005,260
2304459,2006,400
2304459,2007,147
2304459,2008,360
2304459,2009,191
2304459,2010,378
2304459,2011,420
2304459,2012,37
2304459,2013,112
2304459,2014,251
2304509,1990,400
2304509,1991,400
2304509,1992,299
2304509,1993,300
2304509,1994,300
2304509,1995,255
2304509,1996,319
2304509,1997,300
2304509,1998,200
2304509,1999,300
2304509,2000,340
2304509,2001,320
2304509,2002,287
2304509,2003,328
2304509,2004,225
2304509,2005,175
2304509,2006,350
2304509,2007,156
2304509,2008,350
2304509,2009,202
2304509,2010,275
2304509,2011,350
2304509,2012,175
2304509,2013,150
2304509,2014,331
2304608,1990,193
2304608,1991,420
2304608,1992,151
2304608,1993,336
2304608,1994,323
2304608,1995,319
2304608,1996,292
2304608,1997,105
2304608,1998,167
2304608,1999,320
2304608,2000,303
2304608,2001,97
2304608,2002,315
2304608,2003,197
2304608,2004,108
2304608,2005,177
2304608,2006,362
2304608,2007,86
2304608,2008,307
2304608,2009,246
2304608,2010,66
2304608,2011,559
2304608,2012,148
2304608,2013,90
2304608,2014,283
2304657,1990,300
2304657,1991,168
2304657,1992,21
2304657,1993,83
2304657,1994,210
2304657,1995,104
2304657,1996,226
2304657,1997,210
2304657,1998,250
2304657,1999,250
2304657,2000,400
2304657,2001,200
2304657,2002,220
2304657,2003,219
2304657,2004,149
2304657,2005,196
2304657,2006,359
2304657,2007,361
2304657,2008,198
2304657,2009,195
2304657,2010,174
2304657,2011,356
2304657,2012,128
2304657,2013,135
2304657,2014,152
2304707,1990,115
2304707,1991,300
2304707,1992,24
2304707,1993,38
2304707,1994,170
2304707,1995,75
2304707,1996,264
2304707,1997,279
2304707,1998,149
2304707,1999,250
2304707,2000,200
2304707,2001,253
2304707,2002,359
2304707,2003,307
2304707,2004,231
2304707,2005,250
2304707,2006,300
2304707,2007,300
2304707,2008,300
2304707,2009,209
2304707,2010,245
2304707,2011,298
2304707,2012,26
2304707,2013,233
2304707,2014,288
2304806,1990,98
2304806,1991,156
2304806,1992,72
2304806,1993,229
2304806,1994,326
2304806,1995,267
2304806,1996,500
2304806,1997,520
2304806,1998,51
2304806,1999,293
2304806,2000,270
2304806,2001,75
2304806,2002,120
2304806,2003,287
2304806,2004,139
2304806,2005,300
2304806,2006,501
2304806,2007,195
2304806,2008,500
2304806,2009,539
2304806,2010,140
2304806,2011,450
2304806,2012,224
2304806,2013,178
2304806,2014,440
2304905,1990,260
2304905,1991,361
2304905,1992,149
2304905,1993,265
2304905,1994,430
2304905,1995,186
2304905,1996,324
2304905,1997,187
2304905,1998,77
2304905,1999,270
2304905,2000,394
2304905,2001,154
2304905,2002,309
2304905,2003,178
2304905,2004,162
2304905,2005,195
2304905,2006,335
2304905,2007,336
2304905,2008,347
2304905,2009,311
2304905,2010,134
2304905,2011,540
2304905,2012,143
2304905,2013,100
2304905,2014,325
2304954,1990,439
2304954,1991,614
2304954,1992,531
2304954,1993,741
2304954,1994,662
2304954,1995,597
2304954,1996,413
2304954,1997,400
2304954,1998,303
2304954,1999,291
2304954,2000,282
2304954,2001,491
2304954,2002,533
2304954,2003,430
2304954,2004,345
2304954,2005,396
2304954,2006,436
2304954,2007,435
2304954,2008,343
2304954,2009,330
2304954,2010,496
2304954,2011,421
2304954,2012,212
2304954,2013,427
2304954,2014,277
2305001,1990,353
2305001,1991,368
2305001,1992,315
2305001,1993,340
2305001,1994,366
2305001,1995,250
2305001,1996,313
2305001,1997,300
2305001,1998,207
2305001,1999,300
2305001,2000,241
2305001,2001,339
2305001,2002,313
2305001,2003,355
2305001,2004,303
2305001,2005,362
2305001,2006,463
2305001,2007,173
2305001,2008,429
2305001,2009,123
2305001,2010,247
2305001,2011,447
2305001,2012,137
2305001,2013,256
2305001,2014,229
2305100,1990,363
2305100,1991,354
2305100,1992,312
2305100,1993,258
2305100,1994,289
2305100,1995,225
2305100,1996,360
2305100,1997,347
2305100,1998,307
2305100,1999,375
2305100,2000,388
2305100,2001,254
2305100,2002,181
2305100,2003,480
2305100,2004,68
2305100,2005,203
2305100,2006,314
2305100,2007,346
2305100,2008,616
2305100,2009,310
2305100,2010,193
2305100,2011,322
2305100,2012,236
2305100,2013,169
2305100,2014,447
2305209,1990,150
2305209,1991,300
2305209,1992,60
2305209,1993,89
2305209,1994,300
2305209,1995,180
2305209,1996,210
2305209,1997,60
2305209,1998,30
2305209,1999,350
2305209,2000,323
2305209,2001,34
2305209,2002,369
2305209,2003,403
2305209,2004,244
2305209,2005,185
2305209,2006,475
2305209,2007,103
2305209,2008,223
2305209,2009,199
2305209,2010,191
2305209,2011,478
2305209,2012,164
2305209,2013,153
2305209,2014,210
2305233,1990,400
2305233,1991,400
2305233,1992,480
2305233,1993,55
2305233,1994,279
2305233,1995,247
2305233,1996,258
2305233,1997,236
2305233,1998,150
2305233,1999,240
2305233,2000,250
2305233,2001,225
2305233,2002,251
2305233,2003,263
2305233,2004,247
2305233,2005,207
2305233,2006,234
2305233,2007,252
2305233,2008,360
2305233,2009,190
2305233,2010,199
2305233,2011,400
2305233,2012,87
2305233,2013,326
2305233,2014,400
2305266,1990,136
2305266,1991,250
2305266,1992,250
2305266,1993,80
2305266,1994,250
2305266,1995,400
2305266,1996,307
2305266,1997,349
2305266,1998,200
2305266,1999,400
2305266,2000,400
2305266,2001,160
2305266,2002,700
2305266,2003,671
2305266,2004,318
2305266,2005,700
2305266,2006,700
2305266,2007,380
2305266,2008,712
2305266,2009,340
2305266,2010,168
2305266,2011,701
2305266,2012,34
2305266,2013,300
2305266,2014,447
2305308,1990,300
2305308,1991,396
2305308,1992,316
2305308,1993,316
2305308,1994,366
2305308,1995,289
2305308,1996,371
2305308,1997,300
2305308,1998,225
2305308,1999,336
2305308,2000,233
2305308,2001,245
2305308,2002,339
2305308,2003,295
2305308,2004,268
2305308,2005,273
2305308,2006,415
2305308,2007,314
2305308,2008,338
2305308,2009,176
2305308,2010,305
2305308,2011,440
2305308,2012,153
2305308,2013,336
2305308,2014,219
2305332,1990,272
2305332,1991,451
2305332,1992,253
2305332,1993,-
2305332,1994,451
2305332,1995,333
2305332,1996,329
2305332,1997,487
2305332,1998,300
2305332,1999,400
2305332,2000,600
2305332,2001,224
2305332,2002,600
2305332,2003,440
2305332,2004,188
2305332,2005,600
2305332,2006,620
2305332,2007,420
2305332,2008,500
2305332,2009,180
2305332,2010,150
2305332,2011,600
2305332,2012,58
2305332,2013,283
2305332,2014,300
2305357,1990,280
2305357,1991,300
2305357,1992,200
2305357,1993,-
2305357,1994,390
2305357,1995,270
2305357,1996,320
2305357,1997,320
2305357,1998,250
2305357,1999,180
2305357,2000,360
2305357,2001,11
2305357,2002,420
2305357,2003,288
2305357,2004,144
2305357,2005,191
2305357,2006,480
2305357,2007,158
2305357,2008,400
2305357,2009,335
2305357,2010,401
2305357,2011,450
2305357,2012,125
2305357,2013,89
2305357,2014,243
2305407,1990,201
2305407,1991,245
2305407,1992,164
2305407,1993,340
2305407,1994,312
2305407,1995,417
2305407,1996,300
2305407,1997,305
2305407,1998,938
2305407,1999,369
2305407,2000,474
2305407,2001,169
2305407,2002,308
2305407,2003,481
2305407,2004,335
2305407,2005,242
2305407,2006,408
2305407,2007,246
2305407,2008,381
2305407,2009,315
2305407,2010,197
2305407,2011,380
2305407,2012,210
2305407,2013,224
2305407,2014,377
2305506,1990,499
2305506,1991,720
2305506,1992,496
2305506,1993,568
2305506,1994,888
2305506,1995,615
2305506,1996,374
2305506,1997,375
2305506,1998,479
2305506,1999,783
2305506,2000,491
2305506,2001,309
2305506,2002,789
2305506,2003,717
2305506,2004,499
2305506,2005,315
2305506,2006,543
2305506,2007,326
2305506,2008,244
2305506,2009,254
2305506,2010,343
2305506,2011,479
2305506,2012,146
2305506,2013,266
2305506,2014,425
2305605,1990,126
2305605,1991,362
2305605,1992,54
2305605,1993,41
2305605,1994,400
2305605,1995,203
2305605,1996,330
2305605,1997,168
2305605,1998,66
2305605,1999,333
2305605,2000,250
2305605,2001,142
2305605,2002,168
2305605,2003,280
2305605,2004,164
2305605,2005,149
2305605,2006,309
2305605,2007,74
2305605,2008,336
2305605,2009,181
2305605,2010,103
2305605,2011,538
2305605,2012,26
2305605,2013,60
2305605,2014,155
2305654,1990,255
2305654,1991,300
2305654,1992,90
2305654,1993,59
2305654,1994,300
2305654,1995,154
2305654,1996,220
2305654,1997,160
2305654,1998,70
2305654,1999,300
2305654,2000,220
2305654,2001,262
2305654,2002,190
2305654,2003,300
2305654,2004,134
2305654,2005,209
2305654,2006,424
2305654,2007,157
2305654,2008,370
2305654,2009,117
2305654,2010,40
2305654,2011,420
2305654,2012,41
2305654,2013,150
2305654,2014,500
2305704,1990,155
2305704,1991,206
2305704,1992,62
2305704,1993,86
2305704,1994,200
2305704,1995,252
2305704,1996,266
2305704,1997,268
2305704,1998,37
2305704,1999,167
2305704,2000,368
2305704,2001,67
2305704,2002,375
2305704,2003,363
2305704,2004,157
2305704,2005,132
2305704,2006,400
2305704,2007,153
2305704,2008,400
2305704,2009,250
2305704,2010,141
2305704,2011,380
2305704,2012,90
2305704,2013,160
2305704,2014,358
2305803,1990,120
2305803,1991,200
2305803,1992,40
2305803,1993,60
2305803,1994,300
2305803,1995,180
2305803,1996,347
2305803,1997,300
2305803,1998,250
2305803,1999,300
2305803,2000,377
2305803,2001,309
2305803,2002,280
2305803,2003,300
2305803,2004,266
2305803,2005,432
2305803,2006,400
2305803,2007,384
2305803,2008,371
2305803,2009,177
2305803,2010,250
2305803,2011,441
2305803,2012,128
2305803,2013,156
2305803,2014,122
2305902,1990,112
2305902,1991,300
2305902,1992,150
2305902,1993,104
2305902,1994,300
2305902,1995,165
2305902,1996,292
2305902,1997,300
2305902,1998,348
2305902,1999,300
2305902,2000,301
2305902,2001,359
2305902,2002,290
2305902,2003,430
2305902,2004,316
2305902,2005,296
2305902,2006,401
2305902,2007,153
2305902,2008,376
2305902,2009,182
2305902,2010,224
2305902,2011,440
2305902,2012,124
2305902,2013,199
2305902,2014,206
2306009,1990,10
2306009,1991,600
2306009,1992,415
2306009,1993,183
2306009,1994,600
2306009,1995,570
2306009,1996,334
2306009,1997,400
2306009,1998,800
2306009,1999,164
2306009,2000,360
2306009,2001,93
2306009,2002,359
2306009,2003,457
2306009,2004,332
2306009,2005,475
2306009,2006,639
2306009,2007,344
2306009,2008,288
2306009,2009,227
2306009,2010,84
2306009,2011,410
2306009,2012,128
2306009,2013,97
2306009,2014,240
2306108,1990,108
2306108,1991,290
2306108,1992,86
2306108,1993,151
2306108,1994,240
2306108,1995,95
2306108,1996,282
2306108,1997,44
2306108,1998,-
2306108,1999,261
2306108,2000,300
2306108,2001,10
2306108,2002,387
2306108,2003,181
2306108,2004,82
2306108,2005,157
2306108,2006,360
2306108,2007,139
2306108,2008,370
2306108,2009,187
2306108,2010,21
2306108,2011,412
2306108,2012,57
2306108,2013,56
2306108,2014,165
2306207,1990,668
2306207,1991,720
2306207,1992,455
2306207,1993,1090
2306207,1994,504
2306207,1995,339
2306207,1996,560
2306207,1997,449
2306207,1998,600
2306207,1999,493
2306207,2000,502
2306207,2001,292
2306207,2002,558
2306207,2003,576
2306207,2004,302
2306207,2005,489
2306207,2006,612
2306207,2007,368
2306207,2008,581
2306207,2009,280
2306207,2010,649
2306207,2011,579
2306207,2012,207
2306207,2013,163
2306207,2014,132
2306256,1990,-
2306256,1991,-
2306256,1992,-
2306256,1993,633
2306256,1994,690
2306256,1995,627
2306256,1996,354
2306256,1997,300
2306256,1998,210
2306256,1999,240
2306256,2000,253
2306256,2001,360
2306256,2002,280
2306256,2003,400
2306256,2004,330
2306256,2005,388
2306256,2006,400
2306256,2007,290
2306256,2008,420
2306256,2009,239
2306256,2010,250
2306256,2011,500
2306256,2012,54
2306256,2013,122
2306256,2014,500
2306306,1990,126
2306306,1991,300
2306306,1992,116
2306306,1993,155
2306306,1994,245
2306306,1995,146
2306306,1996,230
2306306,1997,88
2306306,1998,37
2306306,1999,400
2306306,2000,361
2306306,2001,99
2306306,2002,346
2306306,2003,180
2306306,2004,149
2306306,2005,200
2306306,2006,360
2306306,2007,129
2306306,2008,333
2306306,2009,180
2306306,2010,40
2306306,2011,398
2306306,2012,73
2306306,2013,66
2306306,2014,181
2306405,1990,71
2306405,1991,280
2306405,1992,97
2306405,1993,54
2306405,1994,221
2306405,1995,69
2306405,1996,180
2306405,1997,186
2306405,1998,228
2306405,1999,279
2306405,2000,262
2306405,2001,135
2306405,2002,245
2306405,2003,32
2306405,2004,154
2306405,2005,274
2306405,2006,374
2306405,2007,161
2306405,2008,309
2306405,2009,44
2306405,2010,151
2306405,2011,343
2306405,2012,169
2306405,2013,145
2306405,2014,151
2306504,1990,323
2306504,1991,359
2306504,1992,260
2306504,1993,120
2306504,1994,279
2306504,1995,226
2306504,1996,380
2306504,1997,360
2306504,1998,279
2306504,1999,370
2306504,2000,336
2306504,2001,77
2306504,2002,243
2306504,2003,141
2306504,2004,30
2306504,2005,198
2306504,2006,400
2306504,2007,171
2306504,2008,460
2306504,2009,102
2306504,2010,90
2306504,2011,260
2306504,2012,64
2306504,2013,156
2306504,2014,140
2306553,1990,162
2306553,1991,289
2306553,1992,140
2306553,1993,93
2306553,1994,296
2306553,1995,155
2306553,1996,232
2306553,1997,205
2306553,1998,202
2306553,1999,240
2306553,2000,213
2306553,2001,172
2306553,2002,313
2306553,2003,114
2306553,2004,250
2306553,2005,262
2306553,2006,389
2306553,2007,213
2306553,2008,342
2306553,2009,128
2306553,2010,149
2306553,2011,436
2306553,2012,174
2306553,2013,208
2306553,2014,314
2306603,1990,62
2306603,1991,143
2306603,1992,96
2306603,1993,-
2306603,1994,300
2306603,1995,241
2306603,1996,224
2306603,1997,30
2306603,1998,-
2306603,1999,350
2306603,2000,416
2306603,2001,70
2306603,2002,360
2306603,2003,538
2306603,2004,335
2306603,2005,174
2306603,2006,641
2306603,2007,140
2306603,2008,337
2306603,2009,121
2306603,2010,105
2306603,2011,372
2306603,2012,31
2306603,2013,174
2306603,2014,158
2306702,1990,141
2306702,1991,281
2306702,1992,248
2306702,1993,686
2306702,1994,361
2306702,1995,397
2306702,1996,490
2306702,1997,490
2306702,1998,170
2306702,1999,429
2306702,2000,384
2306702,2001,269
2306702,2002,557
2306702,2003,492
2306702,2004,253
2306702,2005,255
2306702,2006,619
2306702,2007,306
2306702,2008,625
2306702,2009,367
2306702,2010,122
2306702,2011,528
2306702,2012,91
2306702,2013,90
2306702,2014,450
2306801,1990,388
2306801,1991,479
2306801,1992,322
2306801,1993,850
2306801,1994,427
2306801,1995,495
2306801,1996,445
2306801,1997,445
2306801,1998,573
2306801,1999,590
2306801,2000,423
2306801,2001,116
2306801,2002,515
2306801,2003,540
2306801,2004,373
2306801,2005,286
2306801,2006,658
2306801,2007,346
2306801,2008,662
2306801,2009,487
2306801,2010,200
2306801,2011,552
2306801,2012,206
2306801,2013,378
2306801,2014,451
2306900,1990,384
2306900,1991,169
2306900,1992,228
2306900,1993,1000
2306900,1994,422
2306900,1995,453
2306900,1996,413
2306900,1997,380
2306900,1998,379
2306900,1999,454
2306900,2000,405
2306900,2001,179
2306900,2002,438
2306900,2003,474
2306900,2004,421
2306900,2005,446
2306900,2006,744
2306900,2007,436
2306900,2008,674
2306900,2009,552
2306900,2010,552
2306900,2011,645
2306900,2012,391
2306900,2013,521
2306900,2014,506
2307007,1990,730
2307007,1991,618
2307007,1992,457
2307007,1993,1000
2307007,1994,448
2307007,1995,333
2307007,1996,489
2307007,1997,188
2307007,1998,1050
2307007,1999,557
2307007,2000,532
2307007,2001,217
2307007,2002,508
2307007,2003,453
2307007,2004,291
2307007,2005,408
2307007,2006,515
2307007,2007,423
2307007,2008,576
2307007,2009,354
2307007,2010,795
2307007,2011,459
2307007,2012,228
2307007,2013,541
2307007,2014,362
2307106,1990,284
2307106,1991,280
2307106,1992,137
2307106,1993,121
2307106,1994,414
2307106,1995,589
2307106,1996,557
2307106,1997,550
2307106,1998,60
2307106,1999,145
2307106,2000,526
2307106,2001,81
2307106,2002,179
2307106,2003,341
2307106,2004,192
2307106,2005,331
2307106,2006,657
2307106,2007,279
2307106,2008,600
2307106,2009,588
2307106,2010,200
2307106,2011,727
2307106,2012,-
2307106,2013,167
2307106,2014,451
2307205,1990,164
2307205,1991,372
2307205,1992,248
2307205,1993,221
2307205,1994,508
2307205,1995,508
2307205,1996,570
2307205,1997,490
2307205,1998,96
2307205,1999,234
2307205,2000,250
2307205,2001,58
2307205,2002,292
2307205,2003,375
2307205,2004,161
2307205,2005,126
2307205,2006,504
2307205,2007,246
2307205,2008,607
2307205,2009,595
2307205,2010,213
2307205,2011,362
2307205,2012,71
2307205,2013,125
2307205,2014,817
2307254,1990,-
2307254,1991,-
2307254,1992,-
2307254,1993,79
2307254,1994,228
2307254,1995,80
2307254,1996,297
2307254,1997,185
2307254,1998,240
2307254,1999,263
2307254,2000,190
2307254,2001,189
2307254,2002,295
2307254,2003,80
2307254,2004,238
2307254,2005,183
2307254,2006,369
2307254,2007,161
2307254,2008,302
2307254,2009,61
2307254,2010,154
2307254,2011,424
2307254,2012,159
2307254,2013,172
2307254,2014,241
2307304,1990,240
2307304,1991,360
2307304,1992,216
2307304,1993,72
2307304,1994,450
2307304,1995,511
2307304,1996,384
2307304,1997,419
2307304,1998,90
2307304,1999,336
2307304,2000,450
2307304,2001,87
2307304,2002,268
2307304,2003,428
2307304,2004,254
2307304,2005,307
2307304,2006,576
2307304,2007,234
2307304,2008,622
2307304,2009,608
2307304,2010,203
2307304,2011,507
2307304,2012,240
2307304,2013,257
2307304,2014,974
2307403,1990,208
2307403,1991,272
2307403,1992,187
2307403,1993,345
2307403,1994,280
2307403,1995,321
2307403,1996,240
2307403,1997,300
2307403,1998,88
2307403,1999,430
2307403,2000,430
2307403,2001,224
2307403,2002,221
2307403,2003,388
2307403,2004,506
2307403,2005,206
2307403,2006,546
2307403,2007,279
2307403,2008,381
2307403,2009,294
2307403,2010,270
2307403,2011,483
2307403,2012,162
2307403,2013,237
2307403,2014,526
2307502,1990,145
2307502,1991,221
2307502,1992,105
2307502,1993,128
2307502,1994,325
2307502,1995,285
2307502,1996,244
2307502,1997,244
2307502,1998,58
2307502,1999,213
2307502,2000,337
2307502,2001,38
2307502,2002,420
2307502,2003,323
2307502,2004,257
2307502,2005,119
2307502,2006,675
2307502,2007,184
2307502,2008,473
2307502,2009,299
2307502,2010,118
2307502,2011,429
2307502,2012,220
2307502,2013,331
2307502,2014,430
2307601,1990,1190
2307601,1991,755
2307601,1992,762
2307601,1993,1610
2307601,1994,1198
2307601,1995,1238
2307601,1996,620
2307601,1997,917
2307601,1998,1000
2307601,1999,859
2307601,2000,586
2307601,2001,627
2307601,2002,731
2307601,2003,723
2307601,2004,785
2307601,2005,738
2307601,2006,911
2307601,2007,579
2307601,2008,1106
2307601,2009,724
2307601,2010,874
2307601,2011,1003
2307601,2012,792
2307601,2013,292
2307601,2014,255
2307635,1990,59
2307635,1991,144
2307635,1992,89
2307635,1993,150
2307635,1994,301
2307635,1995,300
2307635,1996,222
2307635,1997,120
2307635,1998,74
2307635,1999,150
2307635,2000,400
2307635,2001,160
2307635,2002,660
2307635,2003,631
2307635,2004,193
2307635,2005,102
2307635,2006,812
2307635,2007,243
2307635,2008,819
2307635,2009,125
